0.23514 2154.07 12800
0.23560 2154.6 12800
0.23607 2155.1 12800
0.23653 2155.6 12800
0.23699 2156.13 12800
0.23745 2156.63 12800
0.23791 2157.17 12800
0.23838 2157.67 12800
0.23884 2158.2 12800
0.23930 2158.7 12800
0.23976 2159.23 12800
0.24023 2159.73 12800
0.24069 2160.27 12800
0.24115 2160.77 12800
0.24161 2161.27 12800
0.24207 2161.8 12800
0.24254 2162.3 12800
0.24300 2162.83 12800
0.24346 2163.33 12800
0.24392 2163.83 12800
0.24439 2164.37 12800
0.24485 2164.87 12800
0.24531 2165.4 12800
0.24577 2165.9 12800
0.24623 2166.4 12800
0.24829 2166.93 12800
0.24875 2167.43 12800
0.24921 2167.97 12800
0.24967 2168.47 12800
0.25013 2168.97 12800
0.25060 2169.5 12800
0.25106 2170 12800
0.25152 2170.5 12800
0.25198 2171.03 12800
0.25245 2171.53 12800
0.25291 2172.03 12800
0.25337 2172.57 12800
0.25383 2173.07 12800
0.25429 2173.6 12800
0.25476 2174.1 12800
0.25522 2174.6 12800
0.25568 2175.13 12800
0.25614 2175.63 12800
0.25661 2176.13 12800
0.25707 2176.63 12800
0.25753 2177.17 12800
0.25799 2177.67 12800
0.25845 2178.17 12800
0.25892 2178.7 12800
0.25938 2179.2 12800
0.25984 2179.7 12800
0.26030 2180.23 12800
0.26077 2180.73 12800
0.26123 2181.23 12800
0.26169 2181.73 12800
0.26215 2182.27 12800
0.26261 2182.77 12800
0.26308 2183.27 12800
0.26354 2183.8 12800
0.26400 2184.3 12800
0.26446 2184.8 12800
0.26493 2185.3 12800
0.26539 2185.83 12800
0.26585 2186.33 12800
0.26631 2186.83 12800
0.26677 2187.33 12800
0.26724 2187.87 12800
0.26770 2188.37 12800
0.26816 2188.87 12800
0.26862 2189.37 12800
0.26909 2189.87 12800
0.26955 2190.4 12800
0.27001 2190.9 12800
0.27047 2191.4 12800
0.27093 2191.9 12800
0.27140 2192.43 12800
0.27186 2192.93 12800
0.27232 2193.43 12800
0.27278 2193.93 12800
0.27325 2194.43 12800
0.27371 2194.97 12800
0.27417 2195.47 12800
0.27463 2195.97 12800
0.27509 2196.47 12800
0.27556 2196.97 12800
0.27602 2197.47 12800
0.27648 2198 12800
0.27694 2198.5 12800
0.27741 2199 12800
0.27946 2199.5 12800
0.27992 2200 12800
0.28038 2200.5 12800
0.28084 2201.03 12800
0.28131 2201.53 12800
0.28177 2202.03 12800
0.28223 2202.53 12800
0.28269 2203.03 12800
0.28315 2203.53 12800
0.28362 2204.03 12800
0.28408 2204.53 12800
0.28454 2205.07 12800
0.28500 2205.57 12800
0.28547 2206.07 12800
0.28593 2206.57 12800
0.28639 2207.07 12800
0.28685 2207.57 12800
0.28731 2208.07 12800
0.28778 2208.57 12800
0.28824 2209.07 12800
0.28870 2209.6 12800
0.28916 2210.1 12800
0.28963 2210.6 12800
0.29009 2211.1 12800
0.29055 2211.6 12800
0.29101 2212.1 12800
0.29147 2212.6 12800
0.29194 2213.1 12800
0.29240 2213.6 12800
0.29286 2214.1 12800
0.29332 2214.6 12800
0.29379 2215.1 12800
0.29425 2215.6 12800
0.29471 2216.1 12800
0.29517 2216.6 12800
0.29563 2217.1 12800
0.29610 2217.6 12800
0.29656 2218.13 12800
0.29702 2218.63 12800
0.29748 2219.13 12800
0.29795 2219.63 12800
0.29841 2220.13 12800
0.29887 2220.63 12800
0.29933 2221.13 12800
0.29979 2221.63 12800
0.30026 2222.13 12800
0.30072 2222.63 12800
0.30118 2223.13 12800
0.30164 2223.63 12800
0.30211 2224.13 12800
0.30257 2224.63 12800
0.30303 2225.13 12800
0.30349 2225.63 12800
0.30395 2226.13 12800
0.30442 2226.63 12800
0.30488 2227.1 12800
0.30534 2227.6 12800
0.30580 2228.1 12800
0.30627 2228.6 12800
0.30673 2229.1 12800
0.30719 2229.6 12800
0.30765 2230.1 12800
0.30811 2230.6 12800
0.30858 2231.1 12800
0.31063 2231.6 12800
0.31109 2232.1 12800
0.31155 2232.6 12800
0.31201 2233.1 12800
0.31248 2233.6 12800
0.31294 2234.1 12800
0.31340 2234.6 12800
0.31386 2235.1 12800
0.31433 2235.57 12800
0.31479 2236.07 12800
0.31525 2236.57 12800
0.31571 2237.07 12800
0.31617 2237.57 12800
0.31664 2238.07 12800
0.31710 2238.57 12800
0.31756 2239.07 12800
0.31802 2239.57 12800
0.31849 2240.07 12800
0.31895 2240.53 12800
0.31941 2241.03 12800
0.31987 2241.53 12800
0.32033 2242.03 12800
0.32080 2242.53 12800
0.32126 2243.03 12800
0.32172 2243.53 12800
0.32218 2244.03 12800
0.32265 2244.5 12800
0.32311 2245 12800
0.32357 2245.5 12800
0.32403 2246 12800
0.32449 2246.5 12800
0.32496 2247 12800
0.32542 2247.47 12800
0.32588 2247.97 12800
0.32634 2248.47 12800
0.32681 2248.97 12800
0.32727 2249.47 12800
0.32773 2249.97 12800
0.32819 2250.43 12800
0.32865 2250.93 12800
0.32912 2251.43 12800
0.32958 2251.93 12800
0.33004 2252.43 12800
0.33050 2252.9 12800
0.33097 2253.4 12800
0.33143 2253.9 12800
0.33189 2254.4 12800
0.33235 2254.9 12800
0.33281 2255.37 12800
0.33328 2255.87 12800
0.33374 2256.37 12800
0.33420 2256.87 12800
0.33466 2257.33 12800
0.33513 2257.83 12800
0.33559 2258.33 12800
0.33605 2258.83 12800
0.33651 2259.3 12800
0.33697 2259.8 12800
0.33744 2260.3 12800
0.33790 2260.8 12800
0.33836 2261.27 12800
0.33882 2261.77 12800
0.33929 2262.27 12800
0.33975 2262.77 12800
0.34180 2263.23 12800
0.34226 2263.73 12800
0.34272 2264.23 12800
0.34319 2264.73 12800
0.34365 2265.2 12800
0.34411 2265.7 12800
0.34457 2266.2 12800
0.34503 2266.67 12800
0.34550 2267.17 12800
0.34596 2267.67 12800
0.34642 2268.17 12800
0.34688 2268.63 12800
0.34735 2269.13 12800
0.34781 2269.63 12800
0.34827 2270.1 12800
0.34873 2270.6 12800
0.34919 2271.1 12800
0.34966 2271.57 12800
0.35012 2272.07 12800
